cnrm-cm5,1861,2300,rcp45,zostoga,m
1861,-0.014667
1862,-0.013896
1863,-0.013266
1864,-0.012539
1865,-0.013223
1866,-0.013665
1867,-0.013050
1868,-0.011885
1869,-0.011434
1870,-0.010218
1871,-0.009302
1872,-0.008745
1873,-0.007981
1874,-0.008325
1875,-0.008291
1876,-0.007610
1877,-0.007327
1878,-0.007338
1879,-0.006288
1880,-0.005965
1881,-0.004848
1882,-0.005814
1883,-0.006326
1884,-0.010517
1885,-0.012915
1886,-0.011159
1887,-0.009124
1888,-0.007864
1889,-0.007031
1890,-0.005892
1891,-0.005830
1892,-0.005277
1893,-0.005623
1894,-0.004613
1895,-0.002969
1896,-0.002216
1897,-0.002185
1898,-0.000766
1899,-0.000223
1900,0.000000
1901,0.001240
1902,0.001084
1903,-0.002884
1904,-0.005065
1905,-0.003906
1906,-0.001833
1907,-0.001168
1908,-0.002117
1909,-0.001600
1910,-0.000963
1911,-0.000624
1912,-0.001362
1913,-0.001478
1914,-0.001313
1915,-0.001112
1916,0.000598
1917,0.000488
1918,0.001365
1919,0.002181
1920,0.001938
1921,0.003262
1922,0.003149
1923,0.003844
1924,0.005073
1925,0.004972
1926,0.004754
1927,0.005298
1928,0.005078
1929,0.004526
1930,0.003867
1931,0.004497
1932,0.004514
1933,0.005622
1934,0.005591
1935,0.006986
1936,0.006154
1937,0.006325
1938,0.007234
1939,0.008036
1940,0.009261
1941,0.010529
1942,0.009353
1943,0.010473
1944,0.011437
1945,0.012367
1946,0.013318
1947,0.012842
1948,0.014951
1949,0.015730
1950,0.017008
1951,0.017542
1952,0.019329
1953,0.020052
1954,0.019985
1955,0.021202
1956,0.021700
1957,0.020412
1958,0.021240
1959,0.022651
1960,0.023462
1961,0.024627
1962,0.025413
1963,0.024036
1964,0.022034
1965,0.022650
1966,0.022923
1967,0.024682
1968,0.025666
1969,0.024999
1970,0.026108
1971,0.025985
1972,0.026625
1973,0.027816
1974,0.027342
1975,0.027497
1976,0.027255
1977,0.027226
1978,0.029074
1979,0.030481
1980,0.031057
1981,0.033370
1982,0.033019
1983,0.030756
1984,0.031508
1985,0.032934
1986,0.033914
1987,0.035659
1988,0.037248
1989,0.039429
1990,0.040726
1991,0.039930
1992,0.037267
1993,0.037977
1994,0.038975
1995,0.040758
1996,0.042881
1997,0.044043
1998,0.044744
1999,0.046468
2000,0.047701
2001,0.049860
2002,0.051408
2003,0.052933
2004,0.054151
2005,0.055501
2006,0.055985
